Timestamp start: 1747217234902
Timestamp end: 1747218075204

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      220.6    90.1    63.8   113.6   126.8   203.7   245.8   270.6   288.7   309.6   335.5   373.8   467.3   733.6  1446.1 138409.0   138316
read      219.5    92.7    63.8   103.9   115.0   210.8   261.2   283.3   297.5   314.2   334.8   366.1   433.8   558.1  2666.9  68201.0    68078
read      264.4   118.8    68.9   137.6   155.3   247.6   290.7   315.6   334.6   357.7   388.9   439.9   575.1   914.7  3819.5 166721.0   166775
read      215.9    95.1    63.8   104.3   115.1   200.5   253.6   278.5   294.4   312.6   334.6   367.5   437.9   602.8  1937.6  83288.0    83276
read      214.2    90.1    63.8   103.3   113.8   199.5   253.3   277.7   293.4   310.6   331.8   365.0   434.8   566.6  1133.8  83106.5    83068
read      216.7    93.8    63.8   104.6   115.2   199.1   253.3   279.4   296.4   315.5   338.9   373.1   456.9   638.0  1951.3  86995.5    86920
read      219.1    91.2    63.8   104.2   115.0   206.9   260.4   284.5   299.8   317.2   339.4   371.6   437.1   558.2  1305.6  75708.0    75292
read      222.6    93.3    68.9   113.5   126.6   204.7   248.0   273.4   292.0   313.3   340.0   379.6   481.5   781.9  2244.0 131229.5   131065
read      200.6   135.7    63.8   113.7   129.6   196.9   216.8   227.4   234.2   244.1   255.5   276.0   335.4  1617.2  7807.9   5494.0     5428
read      222.0    74.6    68.9   108.5   121.0   227.0   258.2   273.0   284.0   295.7   312.8   338.8   394.4   486.8   799.7  36521.0    36693
read      218.4    86.6    68.9   114.4   127.9   202.3   242.6   266.8   284.3   304.6   329.7   367.6   449.8   741.5  1499.3 144189.5   144157
read      219.5   106.1    59.1   103.7   114.9   216.5   261.4   280.8   294.0   309.7   328.6   357.6   419.9   526.3  2173.6  59013.5    58995
read      212.1   102.4    68.9   106.1   117.1   192.9   240.1   268.5   287.2   307.5   331.6   367.3   448.0   640.1  1659.6 111698.5   111780
read      257.3   104.0    68.9   136.2   153.7   242.5   283.7   307.6   324.8   345.9   374.5   422.5   538.2   872.0  3019.4 173326.5   173092
read      222.2    76.2    63.8   107.4   119.4   227.1   260.4   275.7   286.9   298.5   315.3   341.4   402.2   505.6   782.7  40909.0    40873
read      223.1    96.1    59.1   105.9   117.2   226.2   263.7   280.5   292.2   306.3   323.0   351.8   411.4   514.5  2603.9  47584.0    47593
read      212.0    87.7    63.8   104.0   114.6   194.8   246.3   272.9   290.2   309.1   331.8   365.6   436.6   575.5   762.0  96258.0    96318
read      193.9    92.9    68.9   109.3   124.9   191.5   211.4   221.9   229.4   237.5   250.7   270.1   320.3  1135.1  4070.8   5014.0     5015
read      213.5    90.2    63.8   103.6   114.3   197.5   250.2   275.6   292.0   310.3   332.3   365.5   439.3   598.3  1661.6  86188.0    86828
read      214.3   191.7    63.8   104.3   115.0   192.9   242.3   269.9   288.0   308.0   332.4   369.0   454.0   684.1 12143.2 104984.5   105001
read      220.8   103.2    63.8   116.0   129.8   204.7   243.4   266.8   284.2   305.0   331.0   370.5   465.6   778.7  1061.3 152946.0   152564
read      212.6    89.3    63.8   109.0   120.3   194.7   237.7   264.0   282.3   303.2   328.3   366.0   450.1   669.4  1434.3 126988.5   126941
read      250.8   146.6    68.9   130.6   147.5   234.8   275.7   299.4   317.1   338.7   366.8   412.1   533.5   955.0  6385.5 164739.5   164964
read      213.9    99.5    63.8   105.3   116.3   195.0   244.5   271.8   289.7   309.5   333.7   369.3   453.3   669.0  2732.5 104398.0   104707
read      216.8    92.3    63.8   108.9   120.2   197.9   243.3   270.3   289.0   310.1   336.0   374.4   471.5   758.6  1477.9 121735.0   121430
read      212.8   108.4    63.8   108.1   119.3   194.1   238.4   265.3   284.0   304.7   329.2   365.8   450.5   689.8  3110.3 123000.0   123148
read      212.2    87.3    63.8   106.6   117.7   194.0   241.0   268.2   286.6   306.8   330.8   366.1   447.0   652.0  1089.5 114110.5   114226
read      216.7    90.2    63.8   112.2   125.1   199.5   239.4   264.3   282.2   303.3   329.6   369.7   466.5   778.8  1093.9 146065.0   146363
read      213.0    79.0    63.8   107.2   119.7   216.8   244.3   258.4   268.4   279.9   294.6   318.1   372.3   461.1  3515.9  32751.5    32837
read      209.1    85.7    63.8   100.4   110.7   198.1   249.5   271.3   285.3   300.1   318.6   348.3   416.6   542.3   959.2  74777.0    74974
read      213.5    96.0    68.9   109.7   123.2   215.5   241.3   254.6   264.6   274.6   289.9   312.9   366.5   570.9  3021.8  27572.0    27541
read      210.4    83.0    59.1   111.4   123.7   194.4   231.8   254.8   272.0   292.3   317.4   355.9   441.2   708.6  1429.3 155293.5   155232
read      232.8    99.8    68.9   124.2   139.7   217.8   254.9   277.3   294.0   314.3   340.7   383.6   497.6   881.0  1850.2 173944.5   173952
read      206.8    90.1    68.9   107.9   119.1   189.0   228.5   252.7   270.6   291.5   316.6   355.1   439.0   726.9  2508.9 143978.0   143455
read      219.9    86.2    68.9   117.7   131.5   204.9   241.2   263.7   280.2   300.1   326.1   366.6   464.5   782.3  1821.4 165774.0   165838
read      203.9    92.5    63.8   100.0   110.0   184.9   235.3   262.4   279.4   297.6   319.4   352.7   428.2   617.4  2202.0  99482.5    99639
read      226.3    87.6    63.8   120.9   135.7   211.5   248.2   270.2   286.8   306.6   332.7   373.8   486.0   840.1  1674.2 171707.5   171706

