Timestamp start: 1747218116063
Timestamp end: 1747218956370

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      202.4    95.8    63.8   104.2   114.9   184.4   225.7   251.0   269.3   290.0   314.7   349.3   423.9   625.1  1666.6 138079.0   138316
read      209.8    91.0    68.9    98.7   109.3   202.1   249.5   270.2   284.2   299.5   318.5   346.8   408.2   505.5  2677.4  68345.0    68078
read      222.3   109.1    68.9   116.9   131.0   206.7   244.6   267.4   284.0   303.9   329.9   369.8   467.6   829.2  2695.3 166604.5   166775
read      205.8    93.7    63.8    98.1   108.1   191.9   243.6   267.4   282.5   298.4   318.7   348.9   415.8   526.3  2787.8  83491.0    83276
read      207.6   107.2    63.8    98.5   108.8   192.3   244.7   269.1   284.8   301.7   322.2   354.8   422.3   540.6  5144.4  82748.5    83068
read      204.6    86.1    63.8    98.0   108.0   189.4   241.9   266.3   281.7   298.1   318.5   348.3   419.0   544.2  1043.5  86979.0    86920
read      207.3    84.3    63.8    98.6   108.9   196.8   246.8   268.9   283.3   298.8   318.8   349.6   413.2   487.3   587.7  75036.5    75292
read      201.0    81.4    63.8   102.5   112.7   182.7   225.6   251.9   270.8   291.4   315.6   349.6   423.6   624.3   838.2 130948.5   131065
read      180.1    96.9    68.9   104.2   117.6   174.2   192.8   202.9   211.7   221.4   234.0   253.4   310.8  1512.8  3907.7   5434.5     5428
read      214.4    74.9    68.9   105.3   117.7   217.7   247.4   262.9   273.4   286.9   303.4   329.9   385.7   484.0  1576.7  36677.5    36693
read      202.7    81.5    54.7   105.4   116.4   185.3   225.5   250.3   268.6   289.5   314.2   348.2   422.1   643.6   958.6 143970.5   144157
read      210.8    91.7    63.8    99.5   110.3   206.8   249.2   268.6   281.7   295.8   315.1   344.3   408.9   543.6  2758.0  59147.0    58995
read      201.0    82.8    63.8    99.4   109.6   182.1   231.0   259.0   276.7   295.7   317.8   350.0   421.6   539.4   753.6 111911.0   111780
read      226.2   101.9    68.9   120.8   135.7   211.4   248.1   269.9   286.2   305.7   331.5   371.2   467.4   897.0  3862.6 173121.0   173092
read      216.4    75.7    68.9   104.3   116.1   220.0   253.2   269.4   280.7   293.5   311.1   336.9   391.9   470.3   614.1  40889.0    40873
read      221.6    93.2    54.7   103.3   115.4   223.1   260.8   278.0   290.2   304.1   320.8   348.8   412.1   726.3  2610.1  47450.5    47593
read      207.5    86.8    63.8   100.4   110.6   189.9   242.8   269.7   286.6   305.0   327.1   361.0   430.8   553.9   927.6  96353.0    96318
read      187.6    66.5    68.9   110.5   124.0   185.1   203.9   214.6   222.3   231.6   244.6   265.7   314.3  1083.7  1615.8   5043.5     5015
read      208.5   120.2    63.8    99.2   109.4   192.4   245.9   271.0   286.6   303.7   324.4   358.4   425.6   525.1  3223.4  86285.5    86828
read      204.9    85.0    63.8   100.8   110.9   186.3   236.8   264.2   281.5   300.1   322.4   357.5   429.8   580.1   791.0 105306.5   105001
read      211.5    84.4    63.8   111.0   122.9   195.2   233.9   258.1   275.4   295.9   320.4   358.6   437.5   748.2  1261.2 152585.0   152564
read      203.4    84.0    63.8   103.3   113.8   184.6   229.1   256.0   274.7   295.0   318.5   352.6   429.9   615.0   909.0 127327.5   126941
read      218.5    91.4    63.8   115.7   129.4   202.9   240.5   263.2   279.5   299.1   324.3   364.1   455.5   864.9  2090.9 165059.0   164964
read      202.6    89.0    63.8    98.8   109.0   184.4   234.6   261.8   278.8   297.0   318.7   351.3   423.0   579.7  1710.0 104201.0   104707
read      200.8    90.8    63.8   100.9   110.9   181.3   227.0   254.2   272.5   292.4   315.8   349.2   427.8   653.7  1693.9 122143.5   121430
read      199.5    82.8    59.1   100.8   110.7   180.6   226.2   253.3   271.7   291.2   314.0   346.2   423.1   601.1   968.6 123312.5   123148
read      202.0   112.2    63.8   100.3   110.3   182.0   229.8   257.7   275.4   294.9   318.2   352.9   430.5   621.6  1916.2 113988.5   114226
read      205.3    82.2    68.9   106.7   117.9   188.2   228.3   252.8   270.9   291.4   316.3   352.6   428.7   642.8  1227.4 146365.0   146363
read      211.8    77.1    68.9   105.9   118.7   214.8   242.9   257.1   267.6   279.2   294.2   318.6   374.1   488.3  2509.4  32968.0    32837
read      209.8    87.4    63.8    98.7   109.0   198.8   250.6   272.9   287.6   303.7   323.1   355.4   423.5   536.1  1173.7  75094.0    74974
read      212.7    69.6    68.9   108.7   121.7   216.0   242.0   255.9   266.3   277.3   293.4   316.8   366.6   439.1   979.6  27808.0    27541
read      211.5    85.2    68.9   111.3   123.6   195.5   233.5   257.3   274.5   295.0   319.7   357.8   436.8   750.6  1749.6 154879.0   155232
read      223.9    86.7    63.8   120.8   135.3   210.0   246.0   267.7   283.6   302.5   327.6   367.2   463.7   827.1  1369.2 174100.5   173952
read      205.7    97.3    63.8   106.1   117.2   187.6   228.4   253.1   271.2   291.6   315.9   351.4   431.2   782.7  3352.5 143021.5   143455
read      216.3    93.1    63.8   115.0   128.5   200.9   237.5   260.4   276.3   296.0   320.7   360.3   449.0   853.3  2173.4 165807.5   165838
read      203.9    92.1    63.8    99.2   109.2   185.1   236.9   263.8   280.6   298.6   320.6   354.7   428.6   578.1  2003.8  99851.5    99639
read      225.4    89.8    68.9   118.8   133.2   210.4   248.5   270.7   287.3   307.1   332.9   373.0   487.3   880.6  1476.5 171169.0   171706

