Timestamp start: 1747216353919
Timestamp end: 1747217194222

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      196.9    80.3    63.8   104.1   114.5   177.9   215.7   240.2   259.3   281.1   307.9   345.2   426.0   607.0   878.0 138399.5   138316
read      209.0   201.3    63.8   101.9   112.0   195.5   241.7   262.4   275.4   291.1   310.7   340.5   407.1   599.3 11425.6  68239.5    68078
read      206.0    90.0    68.9   112.2   124.4   190.1   224.0   244.8   261.2   280.9   306.9   346.1   436.2   765.1  1905.0 166218.0   166775
read      204.1   180.4    63.8    99.9   109.8   185.3   235.3   260.1   275.4   292.9   314.2   345.1   413.8   508.9 11254.0  83571.5    83276
read      202.2    87.4    63.8    99.8   109.6   185.9   236.3   260.6   275.8   293.2   314.3   344.2   409.0   539.5  2401.3  82885.5    83068
read      201.5    82.3    63.8    99.9   109.9   184.7   235.0   260.3   275.7   293.5   314.5   345.1   412.2   501.6   687.6  86719.0    86920
read      203.2    83.0    68.9   100.3   110.5   190.8   239.5   261.7   275.6   291.6   311.0   339.8   400.8   490.3   582.2  75119.5    75292
read      196.2    96.9    63.8   102.9   112.7   176.2   215.6   240.8   260.4   282.3   308.4   343.9   421.4   568.9  3813.7 130656.0   131065
read      176.9    80.2    63.8   104.0   116.7   173.3   191.0   200.3   207.8   216.3   228.4   248.5   295.1  1521.8  2184.0   5484.5     5428
read      204.3    65.4    59.1   105.7   117.5   206.1   233.7   248.3   258.5   270.8   287.1   312.0   365.3   447.1   969.0  36523.5    36693
read      196.4    82.0    68.9   104.5   114.9   177.8   214.3   237.7   256.4   277.9   305.1   343.0   424.6   698.3  1096.4 143920.0   144157
read      204.7    86.7    63.8   101.8   111.9   200.0   240.8   259.2   271.2   285.4   302.6   330.4   390.3   476.7  3601.1  59075.0    58995
read      197.0    84.6    63.8   100.8   110.5   176.3   221.3   249.0   268.2   288.6   312.2   345.2   422.5   599.2  1419.0 112047.5   111780
read      207.2    86.3    68.9   114.0   126.8   192.0   225.1   245.4   261.2   280.3   306.1   345.1   436.4   779.0  1740.4 173144.5   173092
read      205.4    69.4    63.8   104.5   115.9   207.3   237.4   252.2   263.0   274.4   290.7   315.0   368.9   451.9   583.8  41103.0    40873
read      207.3    77.6    63.8   103.0   114.3   207.2   241.4   258.0   269.3   282.4   297.6   324.2   381.9   466.2  2308.8  47613.0    47593
read      199.4    91.5    63.8    99.8   109.5   179.8   228.3   255.4   272.6   291.4   313.5   345.6   418.9   574.4  2533.3  96128.5    96318
read      177.5   152.8    68.9   102.7   114.5   171.6   189.2   199.1   206.6   215.5   228.1   248.5   304.9  1176.0  7524.4   5212.5     5015
read      200.8    84.3    63.8    99.8   109.8   183.8   233.8   259.4   274.9   292.3   312.4   342.0   408.1   520.7  1082.6  86092.0    86828
read      197.9    86.5    63.8   100.2   110.0   177.5   224.3   252.1   270.6   290.5   313.5   346.0   418.4   552.9  1469.2 105083.0   105001
read      200.8    78.7    68.9   108.5   119.4   183.3   218.7   241.6   259.6   280.6   307.3   345.1   431.0   671.5  1066.8 153250.5   152564
read      196.9    81.1    68.9   103.1   113.0   177.4   217.6   244.0   263.5   285.0   310.2   344.7   420.6   543.3  1214.5 126786.5   126941
read      205.7    89.8    63.8   111.9   123.7   189.2   223.6   244.8   261.3   281.4   307.8   346.5   437.1   819.9  2130.5 164872.5   164964
read      200.1   118.6    68.9   101.0   110.7   178.6   225.3   253.1   271.4   291.4   314.7   347.6   423.0   579.9  6271.2 104920.0   104707
read      198.7    85.6    63.8   102.6   112.5   178.0   220.0   247.4   266.8   288.2   313.2   348.1   430.7   640.5  1853.3 121169.0   121430
read      197.6    84.4    63.8   102.3   112.1   176.9   218.2   245.5   265.2   286.9   312.6   348.7   427.2   614.9  2204.1 123537.5   123148
read      198.3    88.6    63.8   101.3   111.0   177.0   221.1   249.1   268.5   289.7   314.6   350.4   426.6   635.8  2665.5 114124.0   114226
read      201.4    83.8    63.8   107.2   117.9   182.5   219.6   243.4   262.0   283.6   310.6   349.5   440.8   755.4  1484.3 146729.0   146363
read      210.3    68.5    63.8   108.7   122.0   211.8   239.9   254.1   264.6   275.3   291.5   315.7   369.1   466.3  1773.1  33078.0    32837
read      204.2    80.3    63.8   100.8   110.8   191.8   240.8   263.0   276.9   293.1   312.8   341.7   403.1   513.8  1046.9  74842.5    74974
read      202.1    68.2    68.9   108.5   121.2   203.6   227.7   239.8   249.0   259.8   273.2   296.0   345.9   466.7  2582.6  27540.0    27541
read      202.3    83.9    63.8   109.5   120.4   185.1   220.8   243.3   260.8   281.5   308.0   345.9   432.3   671.3   944.3 154725.0   155232
read      213.5    83.0    68.9   117.4   130.6   198.4   231.8   252.4   268.3   287.7   313.4   354.5   459.1   810.5  1289.0 173939.5   173952
read      198.4    86.5    63.8   105.5   115.9   179.6   216.9   240.8   259.3   280.8   307.2   344.0   428.6   674.5  1732.5 143178.0   143455
read      205.0    92.9    68.9   111.7   123.7   188.9   222.9   243.6   260.0   279.4   305.4   344.6   436.0   797.6  1415.6 166434.0   165838
read      198.4    81.9    63.8    99.8   109.6   179.0   226.8   254.1   271.8   290.9   313.6   345.6   417.3   516.1   876.0  99822.0    99639
read      208.3    78.5    63.8   114.3   127.2   193.3   226.8   247.3   263.2   282.6   308.3   346.8   438.9   749.3  1061.3 171510.0   171706

